date,day_index,selected_candidate,selected_tau,selected_rho,selected_gamma,soc_start_kwh,soc_end_kwh,realized_total_cost_yuan,plan_cost_yuan,emergency_cost_yuan,emergency_kwh,spill_kwh,candidate_scores_using_past_only
2025-10-25,297,cvar_t0.95_r0.20_g0.05,0.95,0.2,0.05,4124.091911944444,4174.471264821184,17330.945121484456,17330.945121484456,0.0,0.0,10238.626966255135,"{""nocvar_g0.00"": 36673.39751729428, ""cvar_t0.90_r0.05_g0.00"": 36412.83341021421, ""cvar_t0.90_r0.20_g0.00"": 36558.916130688944, ""cvar_t0.95_r0.05_g0.00"": 36412.83341021421, ""cvar_t0.95_r0.20_g0.00"": 36558.916130688944, ""nocvar_g0.02"": 36634.552849077394, ""cvar_t0.90_r0.05_g0.02"": 36475.98321720924, ""cvar_t0.90_r0.20_g0.02"": 36407.31385075005, ""cvar_t0.95_r0.05_g0.02"": 36487.15378132569, ""cvar_t0.95_r0.20_g0.02"": 36497.09247151592, ""nocvar_g0.05"": 36789.12109553729, ""cvar_t0.90_r0.05_g0.05"": 36607.479289363466, ""cvar_t0.90_r0.20_g0.05"": 36460.34161947769, ""cvar_t0.95_r0.05_g0.05"": 36620.101871698665, ""cvar_t0.95_r0.20_g0.05"": 36238.60584249541}"
2025-10-26,298,cvar_t0.95_r0.20_g0.05,0.95,0.2,0.05,4174.471264821184,4703.613152314813,44135.47463436799,44135.47463436799,0.0,0.0,1684.833801440314,"{""nocvar_g0.00"": 36515.99789893572, ""cvar_t0.90_r0.05_g0.00"": 36268.22155298356, ""cvar_t0.90_r0.20_g0.00"": 36441.742517583756, ""cvar_t0.95_r0.05_g0.00"": 36268.22155298356, ""cvar_t0.95_r0.20_g0.00"": 36441.742517583756, ""nocvar_g0.02"": 36491.04300531802, ""cvar_t0.90_r0.05_g0.02"": 36341.53410360209, ""cvar_t0.90_r0.20_g0.02"": 36293.08063976434, ""cvar_t0.95_r0.05_g0.02"": 36352.704667718535, ""cvar_t0.95_r0.20_g0.02"": 36382.85926053022, ""nocvar_g0.05"": 36669.97291422614, ""cvar_t0.90_r0.05_g0.05"": 36489.00308548289, ""cvar_t0.90_r0.20_g0.05"": 36347.52375126175, ""cvar_t0.95_r0.05_g0.05"": 36503.09940755328, ""cvar_t0.95_r0.20_g0.05"": 36125.78797427947}"
2025-10-27,299,cvar_t0.95_r0.20_g0.05,0.95,0.2,0.05,4703.613152314813,4253.578444227041,44645.67277086305,44645.67277086305,0.0,0.0,3974.3875041438187,"{""nocvar_g0.00"": 36521.26337803308, ""cvar_t0.90_r0.05_g0.00"": 36276.580215647286, ""cvar_t0.90_r0.20_g0.00"": 36450.327556396915, ""cvar_t0.95_r0.05_g0.00"": 36276.580215647286, ""cvar_t0.95_r0.20_g0.00"": 36450.327556396915, ""nocvar_g0.02"": 36500.681261965336, ""cvar_t0.90_r0.05_g0.02"": 36351.01435111468, ""cvar_t0.90_r0.20_g0.02"": 36302.584209081164, ""cvar_t0.95_r0.05_g0.02"": 36362.18491523113, ""cvar_t0.95_r0.20_g0.02"": 36392.362829847036, ""nocvar_g0.05"": 36683.37109067694, ""cvar_t0.90_r0.05_g0.05"": 36501.09495113184, ""cvar_t0.90_r0.20_g0.05"": 36356.690181718746, ""cvar_t0.95_r0.05_g0.05"": 36515.51649956265, ""cvar_t0.95_r0.20_g0.05"": 36134.95440473646}"
2025-10-28,300,cvar_t0.95_r0.20_g0.05,0.95,0.2,0.05,4253.578444227041,4221.092793228706,44268.46735789464,44268.46735789464,0.0,0.0,982.8393209945033,"{""nocvar_g0.00"": 36592.88176057138, ""cvar_t0.90_r0.05_g0.00"": 36354.75866974164, ""cvar_t0.90_r0.20_g0.00"": 36516.82665397693, ""cvar_t0.95_r0.05_g0.00"": 36354.75866974164, ""cvar_t0.95_r0.20_g0.00"": 36516.82665397693, ""nocvar_g0.02"": 36580.38838199969, ""cvar_t0.90_r0.05_g0.02"": 36429.064784207454, ""cvar_t0.90_r0.20_g0.02"": 36369.38243106983, ""cvar_t0.95_r0.05_g0.02"": 36436.50402192071, ""cvar_t0.95_r0.20_g0.02"": 36459.15615608042, ""nocvar_g0.05"": 36741.784442482116, ""cvar_t0.90_r0.05_g0.05"": 36562.25278515701, ""cvar_t0.90_r0.20_g0.05"": 36434.63771459682, ""cvar_t0.95_r0.05_g0.05"": 36580.55442373818, ""cvar_t0.95_r0.20_g0.05"": 36208.94941683425}"
2025-10-29,301,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,4221.092793228706,4118.965556388889,54538.45088546525,44622.04276968661,9916.408115778642,1532.8508451194966,317.212880164617,"{""nocvar_g0.00"": 36188.96120636437, ""cvar_t0.90_r0.05_g0.00"": 36312.255833495, ""cvar_t0.90_r0.20_g0.00"": 36432.309494794295, ""cvar_t0.95_r0.05_g0.00"": 36312.255833495, ""cvar_t0.95_r0.20_g0.00"": 36432.309494794295, ""nocvar_g0.02"": 36170.684743261525, ""cvar_t0.90_r0.05_g0.02"": 36053.306907816695, ""cvar_t0.90_r0.20_g0.02"": 36286.25960536061, ""cvar_t0.95_r0.05_g0.02"": 36083.426096903575, ""cvar_t0.95_r0.20_g0.02"": 36376.03333037119, ""nocvar_g0.05"": 36325.504229000355, ""cvar_t0.90_r0.05_g0.05"": 36145.802955342755, ""cvar_t0.90_r0.20_g0.05"": 36073.01588532153, ""cvar_t0.95_r0.05_g0.05"": 36165.96022290922, ""cvar_t0.95_r0.20_g0.05"": 36125.927165107474}"
2025-10-30,302,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,4118.965556388889,4064.957863013255,46412.1665297882,46410.87162237486,1.29490741333308,0.27645333333327926,5914.300751672312,"{""nocvar_g0.00"": 36726.01235386426, ""cvar_t0.90_r0.05_g0.00"": 36688.21465187483, ""cvar_t0.90_r0.20_g0.00"": 36793.95879698197, ""cvar_t0.95_r0.05_g0.00"": 36688.21465187483, ""cvar_t0.95_r0.20_g0.00"": 36793.95879698197, ""nocvar_g0.02"": 36550.4904752896, ""cvar_t0.90_r0.05_g0.02"": 36414.40965887985, ""cvar_t0.90_r0.20_g0.02"": 36647.934727669395, ""cvar_t0.95_r0.05_g0.02"": 36445.07237978388, ""cvar_t0.95_r0.20_g0.02"": 36737.70845267998, ""nocvar_g0.05"": 36685.019444409256, ""cvar_t0.90_r0.05_g0.05"": 36507.096386112804, ""cvar_t0.90_r0.20_g0.05"": 36433.02029748261, ""cvar_t0.95_r0.05_g0.05"": 36526.330919362656, ""cvar_t0.95_r0.20_g0.05"": 36485.93157726856}"
2025-10-31,303,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,4064.957863013255,4477.595268055558,18015.95813317514,18015.95813317514,0.0,0.0,6349.8156034319,"{""nocvar_g0.00"": 36916.98942968516, ""cvar_t0.90_r0.05_g0.00"": 36852.96482815736, ""cvar_t0.90_r0.20_g0.00"": 36956.16484467425, ""cvar_t0.95_r0.05_g0.00"": 36852.96482815736, ""cvar_t0.95_r0.20_g0.00"": 36956.16484467425, ""nocvar_g0.02"": 36752.8300945496, ""cvar_t0.90_r0.05_g0.02"": 36577.38452120801, ""cvar_t0.90_r0.20_g0.02"": 36810.90449336552, ""cvar_t0.95_r0.05_g0.02"": 36608.04724211204, ""cvar_t0.95_r0.20_g0.02"": 36900.6782183761, ""nocvar_g0.05"": 36879.82597496932, ""cvar_t0.90_r0.05_g0.05"": 36685.19671218011, ""cvar_t0.90_r0.20_g0.05"": 36596.472244868506, ""cvar_t0.95_r0.05_g0.05"": 36689.803677702184, ""cvar_t0.95_r0.20_g0.05"": 36649.38352465445}"
2025-11-01,304,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,4477.595268055558,4653.14741640015,17758.416630488857,17758.416630488857,0.0,0.0,7396.193780164606,"{""nocvar_g0.00"": 36973.69346736723, ""cvar_t0.90_r0.05_g0.00"": 36908.830326417454, ""cvar_t0.90_r0.20_g0.00"": 37024.72316684652, ""cvar_t0.95_r0.05_g0.00"": 36908.830326417454, ""cvar_t0.95_r0.20_g0.00"": 37024.72316684652, ""nocvar_g0.02"": 36807.163272118094, ""cvar_t0.90_r0.05_g0.02"": 36631.76391885743, ""cvar_t0.90_r0.20_g0.02"": 36879.37483865115, ""cvar_t0.95_r0.05_g0.02"": 36662.426639761456, ""cvar_t0.95_r0.20_g0.02"": 36969.14856366174, ""nocvar_g0.05"": 36929.787003590616, ""cvar_t0.90_r0.05_g0.05"": 36741.26104631419, ""cvar_t0.90_r0.20_g0.05"": 36658.819836828785, ""cvar_t0.95_r0.05_g0.05"": 36745.86801183626, ""cvar_t0.95_r0.20_g0.05"": 36710.26529358135}"
2025-11-02,305,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,4653.14741640015,4349.128137314815,47745.58714451977,45495.258942534216,2250.328201985551,455.9885211633774,916.3146821800552,"{""nocvar_g0.00"": 36939.054417406805, ""cvar_t0.90_r0.05_g0.00"": 36908.93336784995, ""cvar_t0.90_r0.20_g0.00"": 37038.58688408474, ""cvar_t0.95_r0.05_g0.00"": 36908.93336784995, ""cvar_t0.95_r0.20_g0.00"": 37038.58688408474, ""nocvar_g0.02"": 36787.87920791246, ""cvar_t0.90_r0.05_g0.02"": 36636.21061176416, ""cvar_t0.90_r0.20_g0.02"": 36895.05835820214, ""cvar_t0.95_r0.05_g0.02"": 36666.75280880373, ""cvar_t0.95_r0.20_g0.02"": 36984.83208321272, ""nocvar_g0.05"": 36902.66603823091, ""cvar_t0.90_r0.05_g0.05"": 36749.06162797515, ""cvar_t0.90_r0.20_g0.05"": 36673.19635390072, ""cvar_t0.95_r0.05_g0.05"": 36753.6707005061, ""cvar_t0.95_r0.20_g0.05"": 36724.646713482136}"
2025-11-03,306,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,4349.128137314815,4309.861524962965,47042.253916973714,47042.253916973714,0.0,0.0,1219.4974149920704,"{""nocvar_g0.00"": 37197.87792204254, ""cvar_t0.90_r0.05_g0.00"": 37177.81457720842, ""cvar_t0.90_r0.20_g0.00"": 37298.30788980394, ""cvar_t0.95_r0.05_g0.00"": 37177.81457720842, ""cvar_t0.95_r0.20_g0.00"": 37298.30788980394, ""nocvar_g0.02"": 37044.4298150546, ""cvar_t0.90_r0.05_g0.02"": 36900.24725407334, ""cvar_t0.90_r0.20_g0.02"": 37157.52295553062, ""cvar_t0.95_r0.05_g0.02"": 36929.7888644522, ""cvar_t0.95_r0.20_g0.02"": 37247.29668054121, ""nocvar_g0.05"": 37165.86862029687, ""cvar_t0.90_r0.05_g0.05"": 37008.73048131854, ""cvar_t0.90_r0.20_g0.05"": 36940.64735291438, ""cvar_t0.95_r0.05_g0.05"": 37010.7662688154, ""cvar_t0.95_r0.20_g0.05"": 37008.48467323912}"
2025-11-04,307,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,4309.861524962965,4056.601170648147,47715.596607729734,46550.823359767805,1164.7732479619326,213.68341166666886,3294.2556919672043,"{""nocvar_g0.00"": 37408.15420378038, ""cvar_t0.90_r0.05_g0.00"": 37437.36174763869, ""cvar_t0.90_r0.20_g0.00"": 37506.76868309126, ""cvar_t0.95_r0.05_g0.00"": 37437.36174763869, ""cvar_t0.95_r0.20_g0.00"": 37506.76868309126, ""nocvar_g0.02"": 37272.518494483535, ""cvar_t0.90_r0.05_g0.02"": 37198.236308783606, ""cvar_t0.90_r0.20_g0.02"": 37367.156136096026, ""cvar_t0.95_r0.05_g0.02"": 37227.47556940265, ""cvar_t0.95_r0.20_g0.02"": 37456.92986110661, ""nocvar_g0.05"": 37439.56789114058, ""cvar_t0.90_r0.05_g0.05"": 37285.43560948776, ""cvar_t0.90_r0.20_g0.05"": 37241.7865058692, ""cvar_t0.95_r0.05_g0.05"": 37298.21238713481, ""cvar_t0.95_r0.20_g0.05"": 37269.30713893222}"
2025-11-05,308,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,4056.601170648147,4706.538606591455,48132.40275648593,48132.40275648593,0.0,0.0,2520.369262181065,"{""nocvar_g0.00"": 37703.74098276075, ""cvar_t0.90_r0.05_g0.00"": 37704.791263460174, ""cvar_t0.90_r0.20_g0.00"": 37767.198786580455, ""cvar_t0.95_r0.05_g0.00"": 37704.791263460174, ""cvar_t0.95_r0.20_g0.00"": 37767.198786580455, ""nocvar_g0.02"": 37552.11988056178, ""cvar_t0.90_r0.05_g0.02"": 37471.253419094144, ""cvar_t0.90_r0.20_g0.02"": 37628.759798021616, ""cvar_t0.95_r0.05_g0.02"": 37500.49267971319, ""cvar_t0.95_r0.20_g0.02"": 37718.53352303221, ""nocvar_g0.05"": 37739.750122747566, ""cvar_t0.90_r0.05_g0.05"": 37569.269381014245, ""cvar_t0.90_r0.20_g0.05"": 37505.89708331589, ""cvar_t0.95_r0.05_g0.05"": 37576.34084045299, ""cvar_t0.95_r0.20_g0.05"": 37532.37588791634}"
2025-11-06,309,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,4706.538606591455,4050.84788746759,49344.6524569405,48139.21468788777,1205.4377690527308,250.23944519999952,1833.6550734823,"{""nocvar_g0.00"": 38009.10816571439, ""cvar_t0.90_r0.05_g0.00"": 38014.793667432226, ""cvar_t0.90_r0.20_g0.00"": 38089.19558738647, ""cvar_t0.95_r0.05_g0.00"": 38014.793667432226, ""cvar_t0.95_r0.20_g0.00"": 38089.19558738647, ""nocvar_g0.02"": 37866.82811939664, ""cvar_t0.90_r0.05_g0.02"": 37787.90592011642, ""cvar_t0.90_r0.20_g0.02"": 37950.99224827665, ""cvar_t0.95_r0.05_g0.02"": 37817.14518073546, ""cvar_t0.95_r0.20_g0.02"": 38040.765973287234, ""nocvar_g0.05"": 38056.88722791554, ""cvar_t0.90_r0.05_g0.05"": 37892.50875670409, ""cvar_t0.90_r0.20_g0.05"": 37829.85316584554, ""cvar_t0.95_r0.05_g0.05"": 37900.67337059623, ""cvar_t0.95_r0.20_g0.05"": 37854.33155121227}"
2025-11-07,310,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,4050.84788746759,4385.9712734432605,20237.3600266723,18167.68417191026,2069.6758547620398,366.664118083333,7558.531352962967,"{""nocvar_g0.00"": 38370.29310833021, ""cvar_t0.90_r0.05_g0.00"": 38392.98144287545, ""cvar_t0.90_r0.20_g0.00"": 38465.801244938266, ""cvar_t0.95_r0.05_g0.00"": 38392.98144287545, ""cvar_t0.95_r0.20_g0.00"": 38465.801244938266, ""nocvar_g0.02"": 38252.990876738695, ""cvar_t0.90_r0.05_g0.02"": 38167.3254979726, ""cvar_t0.90_r0.20_g0.02"": 38325.98708268307, ""cvar_t0.95_r0.05_g0.02"": 38196.564758591645, ""cvar_t0.95_r0.20_g0.02"": 38415.76080769365, ""nocvar_g0.05"": 38448.899970424594, ""cvar_t0.90_r0.05_g0.05"": 38275.517458080896, ""cvar_t0.90_r0.20_g0.05"": 38202.820652404414, ""cvar_t0.95_r0.05_g0.05"": 38283.68207197303, ""cvar_t0.95_r0.20_g0.05"": 38227.29903777115}"
2025-11-08,311,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,4385.9712734432605,4790.109695648153,18414.009970685107,18414.009970685107,0.0,0.0,7280.126348209875,"{""nocvar_g0.00"": 38499.692750386814, ""cvar_t0.90_r0.05_g0.00"": 38538.59728311165, ""cvar_t0.90_r0.20_g0.00"": 38556.82068154878, ""cvar_t0.95_r0.05_g0.00"": 38538.59728311165, ""cvar_t0.95_r0.20_g0.00"": 38556.82068154878, ""nocvar_g0.02"": 38395.72389144242, ""cvar_t0.90_r0.05_g0.02"": 38307.64062730956, ""cvar_t0.90_r0.20_g0.02"": 38418.08024009564, ""cvar_t0.95_r0.05_g0.02"": 38342.53218118264, ""cvar_t0.95_r0.20_g0.02"": 38507.85396510623, ""nocvar_g0.05"": 38520.84656089517, ""cvar_t0.90_r0.05_g0.05"": 38352.56309408654, ""cvar_t0.90_r0.20_g0.05"": 38281.09133646901, ""cvar_t0.95_r0.05_g0.05"": 38361.30227822596, ""cvar_t0.95_r0.20_g0.05"": 38319.49838561768}"
2025-11-09,312,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,4790.109695648153,4261.868617777779,47890.50209489547,47287.56364213202,602.9384527634477,110.74113238035996,85.61730999999963,"{""nocvar_g0.00"": 38532.11287615834, ""cvar_t0.90_r0.05_g0.00"": 38568.96056285504, ""cvar_t0.90_r0.20_g0.00"": 38591.573835605166, ""cvar_t0.95_r0.05_g0.00"": 38568.96056285504, ""cvar_t0.95_r0.20_g0.00"": 38591.573835605166, ""nocvar_g0.02"": 38434.95571128712, ""cvar_t0.90_r0.05_g0.02"": 38352.318756629946, ""cvar_t0.90_r0.20_g0.02"": 38453.974483169055, ""cvar_t0.95_r0.05_g0.02"": 38387.24376220353, ""cvar_t0.95_r0.20_g0.02"": 38544.434824907985, ""nocvar_g0.05"": 38578.79112442419, ""cvar_t0.90_r0.05_g0.05"": 38404.229145033125, ""cvar_t0.90_r0.20_g0.05"": 38321.83964625919, ""cvar_t0.95_r0.05_g0.05"": 38411.19650340684, ""cvar_t0.95_r0.20_g0.05"": 38360.96665934223}"
2025-11-10,313,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,4261.868617777779,4292.005867500001,57991.3913313229,48220.86106100692,9770.53027031598,1477.7175602861682,18.975000000000023,"{""nocvar_g0.00"": 38826.666965333345, ""cvar_t0.90_r0.05_g0.00"": 38861.382907000705, ""cvar_t0.90_r0.20_g0.00"": 38888.35893530517, ""cvar_t0.95_r0.05_g0.00"": 38861.382907000705, ""cvar_t0.95_r0.20_g0.00"": 38888.35893530517, ""nocvar_g0.02"": 38732.07438884298, ""cvar_t0.90_r0.05_g0.02"": 38643.2786708455, ""cvar_t0.90_r0.20_g0.02"": 38751.6152256296, ""cvar_t0.95_r0.05_g0.02"": 38678.92003823885, ""cvar_t0.95_r0.20_g0.02"": 38842.19265614625, ""nocvar_g0.05"": 38964.45659577142, ""cvar_t0.90_r0.05_g0.05"": 38712.65417505364, ""cvar_t0.90_r0.20_g0.05"": 38619.66746673691, ""cvar_t0.95_r0.05_g0.05"": 38734.16993405395, ""cvar_t0.95_r0.20_g0.05"": 38647.95049936619}"
2025-11-11,314,cvar_t0.90_r0.20_g0.02,0.9,0.2,0.02,4292.005867500001,4430.6524879629615,49251.312591475435,49251.312591475435,0.0,0.0,2734.756406419756,"{""nocvar_g0.00"": 39460.13005157513, ""cvar_t0.90_r0.05_g0.00"": 39346.95455347853, ""cvar_t0.90_r0.20_g0.00"": 39330.60948046894, ""cvar_t0.95_r0.05_g0.00"": 39346.95455347853, ""cvar_t0.95_r0.20_g0.00"": 39330.60948046894, ""nocvar_g0.02"": 39398.76656739575, ""cvar_t0.90_r0.05_g0.02"": 39275.64501488919, ""cvar_t0.90_r0.20_g0.02"": 39237.65868199277, ""cvar_t0.95_r0.05_g0.02"": 39309.370894998276, ""cvar_t0.95_r0.20_g0.02"": 39286.032316707584, ""nocvar_g0.05"": 39647.69713224993, ""cvar_t0.90_r0.05_g0.05"": 39383.757836979654, ""cvar_t0.90_r0.20_g0.05"": 39261.588798968405, ""cvar_t0.95_r0.05_g0.05"": 39404.31310690078, ""cvar_t0.95_r0.20_g0.05"": 39276.4169216119}"
2025-11-12,315,cvar_t0.90_r0.20_g0.02,0.9,0.2,0.02,4430.6524879629615,4872.208062425923,49905.18253627659,49905.18253627659,0.0,0.0,3628.91334248013,"{""nocvar_g0.00"": 39692.83338948437, ""cvar_t0.90_r0.05_g0.00"": 39592.40969467425, ""cvar_t0.90_r0.20_g0.00"": 39576.43752397209, ""cvar_t0.95_r0.05_g0.00"": 39592.40969467425, ""cvar_t0.95_r0.20_g0.00"": 39576.43752397209, ""nocvar_g0.02"": 39674.80288201673, ""cvar_t0.90_r0.05_g0.02"": 39588.36347500049, ""cvar_t0.90_r0.20_g0.02"": 39550.16101637774, ""cvar_t0.95_r0.05_g0.02"": 39622.08935510959, ""cvar_t0.95_r0.20_g0.02"": 39598.53465109255, ""nocvar_g0.05"": 39829.42502796162, ""cvar_t0.90_r0.05_g0.05"": 39660.425812266745, ""cvar_t0.90_r0.20_g0.05"": 39573.74218586263, ""cvar_t0.95_r0.05_g0.05"": 39677.84458077133, ""cvar_t0.95_r0.20_g0.05"": 39588.57030850613}"
2025-11-13,316,cvar_t0.90_r0.20_g0.02,0.9,0.2,0.02,4872.208062425923,4639.282915670187,50234.90065589822,50234.90065589822,0.0,0.0,3167.8090460401286,"{""nocvar_g0.00"": 39664.945162845295, ""cvar_t0.90_r0.05_g0.00"": 39614.602375966475, ""cvar_t0.90_r0.20_g0.00"": 39613.72204996367, ""cvar_t0.95_r0.05_g0.00"": 39614.602375966475, ""cvar_t0.95_r0.20_g0.00"": 39613.72204996367, ""nocvar_g0.02"": 39664.611306201274, ""cvar_t0.90_r0.05_g0.02"": 39615.08635154926, ""cvar_t0.90_r0.20_g0.02"": 39587.84204804614, ""cvar_t0.95_r0.05_g0.02"": 39644.76337210149, ""cvar_t0.95_r0.20_g0.02"": 39636.21568276095, ""nocvar_g0.05"": 39782.30367291104, ""cvar_t0.90_r0.05_g0.05"": 39694.72925973607, ""cvar_t0.90_r0.20_g0.05"": 39624.375691741945, ""cvar_t0.95_r0.05_g0.05"": 39711.84828240955, ""cvar_t0.95_r0.20_g0.05"": 39631.6267793487}"
2025-11-14,317,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,4639.282915670187,4449.748570363285,18407.563697464997,18407.563697464997,0.0,0.0,3835.51207722222,"{""nocvar_g0.00"": 39482.131278693436, ""cvar_t0.90_r0.05_g0.00"": 39434.92235302542, ""cvar_t0.90_r0.20_g0.00"": 39512.60332824138, ""cvar_t0.95_r0.05_g0.00"": 39434.92235302542, ""cvar_t0.95_r0.20_g0.00"": 39512.60332824138, ""nocvar_g0.02"": 39482.82141815843, ""cvar_t0.90_r0.05_g0.02"": 39511.92423222031, ""cvar_t0.90_r0.20_g0.02"": 39486.134666440346, ""cvar_t0.95_r0.05_g0.02"": 39541.60125277255, ""cvar_t0.95_r0.20_g0.02"": 39534.50830115516, ""nocvar_g0.05"": 39667.9809174837, ""cvar_t0.90_r0.05_g0.05"": 39594.1043216403, ""cvar_t0.90_r0.20_g0.05"": 39523.75068050179, ""cvar_t0.95_r0.05_g0.05"": 39611.22334431379, ""cvar_t0.95_r0.20_g0.05"": 39531.00176810853}"
2025-11-15,318,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,4449.748570363285,4575.443105936631,19733.53670222519,18498.81539847727,1234.7213037479198,218.8878983833353,3188.076612708017,"{""nocvar_g0.00"": 39561.34088844877, ""cvar_t0.90_r0.05_g0.00"": 39509.962030740804, ""cvar_t0.90_r0.20_g0.00"": 39595.85857007775, ""cvar_t0.95_r0.05_g0.00"": 39509.962030740804, ""cvar_t0.95_r0.20_g0.00"": 39595.85857007775, ""nocvar_g0.02"": 39555.347620627275, ""cvar_t0.90_r0.05_g0.02"": 39585.24862302684, ""cvar_t0.90_r0.20_g0.02"": 39569.43310689619, ""cvar_t0.95_r0.05_g0.02"": 39614.92564357908, ""cvar_t0.95_r0.20_g0.02"": 39617.806741611006, ""nocvar_g0.05"": 39745.02125290121, ""cvar_t0.90_r0.05_g0.05"": 39675.86815419209, ""cvar_t0.90_r0.20_g0.05"": 39607.63508454216, ""cvar_t0.95_r0.05_g0.05"": 39692.98717686557, ""cvar_t0.95_r0.20_g0.05"": 39614.886172148916}"
2025-11-16,319,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,4575.443105936631,4310.419939985741,50116.16379988013,50116.16379988013,0.0,0.0,540.2124656770216,"{""nocvar_g0.00"": 39667.25870939507, ""cvar_t0.90_r0.05_g0.00"": 39613.47020555994, ""cvar_t0.90_r0.20_g0.00"": 39668.211809832006, ""cvar_t0.95_r0.05_g0.00"": 39613.47020555994, ""cvar_t0.95_r0.20_g0.00"": 39668.211809832006, ""nocvar_g0.02"": 39660.53390957062, ""cvar_t0.90_r0.05_g0.02"": 39654.078850072096, ""cvar_t0.90_r0.20_g0.02"": 39641.617672877204, ""cvar_t0.95_r0.05_g0.02"": 39683.75587062432, ""cvar_t0.95_r0.20_g0.02"": 39689.99130759203, ""nocvar_g0.05"": 39820.034777177665, ""cvar_t0.90_r0.05_g0.05"": 39748.72177075913, ""cvar_t0.90_r0.20_g0.05"": 39678.97984780616, ""cvar_t0.95_r0.05_g0.05"": 39767.10180005636, ""cvar_t0.95_r0.20_g0.05"": 39685.13967172088}"
2025-11-17,320,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,4310.419939985741,4630.066881636873,50575.641452038915,50575.641452038915,0.0,0.0,2475.239127090717,"{""nocvar_g0.00"": 39729.417757232884, ""cvar_t0.90_r0.05_g0.00"": 39629.67670582362, ""cvar_t0.90_r0.20_g0.00"": 39652.7872381871, ""cvar_t0.95_r0.05_g0.00"": 39629.67670582362, ""cvar_t0.95_r0.20_g0.00"": 39652.7872381871, ""nocvar_g0.02"": 39711.28923995108, ""cvar_t0.90_r0.05_g0.02"": 39707.263394303176, ""cvar_t0.90_r0.20_g0.02"": 39661.781543727186, ""cvar_t0.95_r0.05_g0.02"": 39731.77849132119, ""cvar_t0.95_r0.20_g0.02"": 39668.32725806408, ""nocvar_g0.05"": 39953.02594700304, ""cvar_t0.90_r0.05_g0.05"": 39842.6151578658, ""cvar_t0.90_r0.20_g0.05"": 39734.029611329956, ""cvar_t0.95_r0.05_g0.05"": 39848.75389100926, ""cvar_t0.95_r0.20_g0.05"": 39741.756743979546}"
2025-11-18,321,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,4630.066881636873,5004.600725405742,51354.81182420948,51354.81182420948,0.0,0.0,1957.9636690946386,"{""nocvar_g0.00"": 39923.867531927615, ""cvar_t0.90_r0.05_g0.00"": 39821.061204799604, ""cvar_t0.90_r0.20_g0.00"": 39841.12792809506, ""cvar_t0.95_r0.05_g0.00"": 39821.061204799604, ""cvar_t0.95_r0.20_g0.00"": 39841.12792809506, ""nocvar_g0.02"": 39885.83896478238, ""cvar_t0.90_r0.05_g0.02"": 39900.12810373803, ""cvar_t0.90_r0.20_g0.02"": 39850.15002564094, ""cvar_t0.95_r0.05_g0.02"": 39909.281732854804, ""cvar_t0.95_r0.20_g0.02"": 39856.69573997783, ""nocvar_g0.05"": 40023.04332683371, ""cvar_t0.90_r0.05_g0.05"": 39912.165009724675, ""cvar_t0.90_r0.20_g0.05"": 39926.60898372183, ""cvar_t0.95_r0.05_g0.05"": 39919.978206077074, ""cvar_t0.95_r0.20_g0.05"": 39932.021947974376}"
2025-11-19,322,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,5004.600725405742,4472.262957181072,52284.12316909978,52284.12316909978,0.0,0.0,2977.8993369643076,"{""nocvar_g0.00"": 40032.54376953895, ""cvar_t0.90_r0.05_g0.00"": 39938.58965295466, ""cvar_t0.90_r0.20_g0.00"": 39965.362041941255, ""cvar_t0.95_r0.05_g0.00"": 39938.58965295466, ""cvar_t0.95_r0.20_g0.00"": 39965.362041941255, ""nocvar_g0.02"": 39975.60407289911, ""cvar_t0.90_r0.05_g0.02"": 39989.00813469051, ""cvar_t0.90_r0.20_g0.02"": 39975.218935823046, ""cvar_t0.95_r0.05_g0.02"": 39998.56865936064, ""cvar_t0.95_r0.20_g0.02"": 39981.76465015993, ""nocvar_g0.05"": 40088.349901482, ""cvar_t0.90_r0.05_g0.05"": 39990.44060438571, ""cvar_t0.90_r0.20_g0.05"": 40022.30999688824, ""cvar_t0.95_r0.05_g0.05"": 40000.70279409293, ""cvar_t0.95_r0.20_g0.05"": 40061.07931911728}"
