plan_day,model,mae_yuan_per_kwh,mse_yuan2_per_kwh2,bias_yuan_per_kwh
2025-11-02,fixed_attachment1_diagnostic,0.05575555555555556,0.005301307083333333,-0.03604722222222222
2025-11-03,fixed_attachment1_diagnostic,0.060976388888888886,0.00568249638888889,-0.03927361111111111
2025-11-04,fixed_attachment1_diagnostic,0.05590902777777778,0.005249485902777779,-0.03138541666666667
2025-11-05,fixed_attachment1_diagnostic,0.06482083333333336,0.006638471250000003,-0.042758333333333336
2025-11-06,fixed_attachment1_diagnostic,0.07192430555555557,0.008003403819444447,-0.0488701388888889
2025-11-07,fixed_attachment1_diagnostic,0.1508590277777778,0.028189922847222222,0.15066319444444445
2025-11-08,fixed_attachment1_diagnostic,0.14922708333333334,0.02621327354166666,0.14885625000000002
2025-11-09,fixed_attachment1_diagnostic,0.06936597222222224,0.007424592847222223,-0.044120138888888896
2025-11-10,fixed_attachment1_diagnostic,0.07966597222222223,0.009329337291666668,-0.052775694444444445
2025-11-11,fixed_attachment1_diagnostic,0.06896458333333334,0.007344909375000002,-0.04766180555555556
2025-11-12,fixed_attachment1_diagnostic,0.07072847222222223,0.008109431319444445,-0.046197916666666665
2025-11-13,fixed_attachment1_diagnostic,0.07098750000000001,0.008085433194444446,-0.0523388888888889
2025-11-14,fixed_attachment1_diagnostic,0.13711875,0.02280953951388889,0.13711875
2025-11-15,fixed_attachment1_diagnostic,0.13742916666666666,0.023279288194444442,0.13742916666666666
2025-11-16,fixed_attachment1_diagnostic,0.0757701388888889,0.008969562430555557,-0.0543826388888889
2025-11-17,fixed_attachment1_diagnostic,0.07209375000000001,0.008405678125000003,-0.04965763888888889
2025-11-18,fixed_attachment1_diagnostic,0.0822763888888889,0.010356624861111115,-0.05571527777777779
2025-11-19,fixed_attachment1_diagnostic,0.0824763888888889,0.010078085833333335,-0.06281666666666667
2025-11-20,fixed_attachment1_diagnostic,0.07525,0.009330861527777781,-0.05498194444444445
2025-11-21,fixed_attachment1_diagnostic,0.13383958333333335,0.022076933680555556,0.13356319444444445
2025-11-22,fixed_attachment1_diagnostic,0.12968472222222222,0.02081515333333333,0.1295222222222222
2025-11-23,fixed_attachment1_diagnostic,0.08051111111111113,0.01001536166666667,-0.060297222222222224
2025-11-24,fixed_attachment1_diagnostic,0.06962152777777779,0.007902127847222225,-0.05485347222222223
2025-11-25,fixed_attachment1_diagnostic,0.08132152777777778,0.010400469236111114,-0.05792708333333333
2025-11-26,fixed_attachment1_diagnostic,0.0895201388888889,0.012564396180555555,-0.06373680555555555
2025-11-27,fixed_attachment1_diagnostic,0.08710694444444446,0.011745868888888893,-0.06236666666666668
2025-11-28,fixed_attachment1_diagnostic,0.1329548611111111,0.021106130208333334,0.13217291666666664
2025-11-29,fixed_attachment1_diagnostic,0.11689930555555554,0.017726672013888885,0.11575902777777777
2025-11-30,fixed_attachment1_diagnostic,0.09478263888888888,0.014545910069444445,-0.07340208333333334
2025-12-01,fixed_attachment1_diagnostic,0.1441097222222222,0.03189505097222222,-0.14140833333333333
2025-12-02,fixed_attachment1_diagnostic,0.1507513888888889,0.03496973222222223,-0.14911666666666668
2025-12-03,fixed_attachment1_diagnostic,0.14902708333333334,0.03377610020833333,-0.1458354166666667
2025-12-04,fixed_attachment1_diagnostic,0.14230208333333336,0.03203395784722223,-0.13888819444444447
2025-12-05,fixed_attachment1_diagnostic,0.07506319444444445,0.007852929930555554,0.049020138888888884
2025-12-06,fixed_attachment1_diagnostic,0.0745923611111111,0.008389322013888888,0.03900069444444444
2025-12-07,fixed_attachment1_diagnostic,0.14763888888888888,0.03459850486111111,-0.1439111111111111
2025-12-08,fixed_attachment1_diagnostic,0.14518333333333333,0.03280643569444445,-0.14231805555555554
2025-12-09,fixed_attachment1_diagnostic,0.14584652777777776,0.033376607291666666,-0.13957986111111112
2025-12-10,fixed_attachment1_diagnostic,0.15526319444444445,0.03770214951388889,-0.14996180555555555
2025-12-11,fixed_attachment1_diagnostic,0.1385826388888889,0.030418234513888896,-0.13143680555555556
2025-12-12,fixed_attachment1_diagnostic,0.07241319444444444,0.008013442986111112,0.04241736111111111
2025-12-13,fixed_attachment1_diagnostic,0.06879652777777777,0.00713081659722222,0.03650069444444443
2025-12-14,fixed_attachment1_diagnostic,0.158225,0.03943123513888889,-0.1545402777777778
2025-12-15,fixed_attachment1_diagnostic,0.15291527777777777,0.03798222416666667,-0.14824305555555556
2025-12-16,fixed_attachment1_diagnostic,0.1485388888888889,0.03506146680555555,-0.1447166666666667
2025-12-17,fixed_attachment1_diagnostic,0.14640833333333333,0.03384105597222223,-0.1426125
2025-12-18,fixed_attachment1_diagnostic,0.14816527777777777,0.03519287027777778,-0.14328055555555555
2025-12-19,fixed_attachment1_diagnostic,0.07286527777777776,0.007486402083333331,0.04110277777777779
2025-12-20,fixed_attachment1_diagnostic,0.06745972222222223,0.0073566040277777784,0.04722638888888889
2025-12-21,fixed_attachment1_diagnostic,0.14804027777777776,0.03523835194444445,-0.14387916666666667
2025-12-22,fixed_attachment1_diagnostic,0.15521319444444442,0.03759444993055556,-0.15308819444444444
2025-12-23,fixed_attachment1_diagnostic,0.14881805555555555,0.03502208875,-0.14649166666666666
2025-12-24,fixed_attachment1_diagnostic,0.14667361111111113,0.03406400375000001,-0.14206805555555554
2025-12-25,fixed_attachment1_diagnostic,0.15170069444444445,0.035733959097222226,-0.1440548611111111
2025-12-26,fixed_attachment1_diagnostic,0.07238472222222221,0.00802572236111111,0.04242222222222222
2025-12-27,fixed_attachment1_diagnostic,0.07582916666666666,0.00854770236111111,0.044969444444444444
2025-12-28,fixed_attachment1_diagnostic,0.14587777777777777,0.03376515805555556,-0.13969444444444445
2025-12-29,fixed_attachment1_diagnostic,0.1441965277777778,0.03276393465277778,-0.1403340277777778
2025-12-30,fixed_attachment1_diagnostic,0.14048888888888889,0.03119805736111111,-0.13426111111111108
2025-12-31,fixed_attachment1_diagnostic,0.1496451388888889,0.03635941979166667,-0.14404652777777777
