natural_day,natural_time_index,source_plan_day,source_time_index,interval_start,interval_end,planned_grid_kwh,charge_kwh,discharge_kwh,commanded_charge_kwh,commanded_discharge_kwh,emergency_kwh,unused_supply_kwh,actual_soc_before_kwh,actual_soc_after_kwh
2025-10-07,62,2025-10-07,61,2025-10-07 10:20:00,2025-10-07 10:30:00,0.0,149.6217999999999,0.0,149.6217999999999,0.0,0.0,0.0,1559.1701695370418,1693.8297895370417
2025-10-07,63,2025-10-07,62,2025-10-07 10:30:00,2025-10-07 10:40:00,0.0,219.63541666666652,0.0,219.63541666666652,0.0,0.0,0.0,1693.8297895370417,1891.5016645370415
2025-10-07,64,2025-10-07,63,2025-10-07 10:40:00,2025-10-07 10:50:00,0.0,237.04179999999997,0.0,237.04179999999997,0.0,0.0,0.0,1891.5016645370415,2104.8392845370413
2025-10-07,65,2025-10-07,64,2025-10-07 10:50:00,2025-10-07 11:00:00,0.0,232.20073333333335,0.0,232.20073333333335,0.0,0.0,0.0,2104.8392845370413,2313.8199445370415
2025-10-07,66,2025-10-07,65,2025-10-07 11:00:00,2025-10-07 11:10:00,0.0,242.54458333333332,0.0,242.54458333333332,0.0,0.0,0.0,2313.8199445370415,2532.1100695370415
2025-10-07,67,2025-10-07,66,2025-10-07 11:10:00,2025-10-07 11:20:00,0.0,274.4971333333333,0.0,274.4971333333333,0.0,0.0,0.0,2532.1100695370415,2779.1574895370413
2025-10-07,68,2025-10-07,67,2025-10-07 11:20:00,2025-10-07 11:30:00,0.0,313.50685,0.0,313.50685,0.0,0.0,0.0,2779.1574895370413,3061.313654537041
2025-10-07,69,2025-10-07,68,2025-10-07 11:30:00,2025-10-07 11:40:00,0.0,326.56375,0.0,326.56375,0.0,0.0,0.0,3061.313654537041,3355.2210295370414
2025-10-07,70,2025-10-07,69,2025-10-07 11:40:00,2025-10-07 11:50:00,0.0,302.79876666666655,0.0,302.79876666666655,0.0,0.0,0.0,3355.2210295370414,3627.7399195370413
2025-10-07,71,2025-10-07,70,2025-10-07 11:50:00,2025-10-07 12:00:00,0.0,365.0481166666666,0.0,365.0481166666666,0.0,0.0,0.0,3627.7399195370413,3956.2832245370414
2025-10-07,72,2025-10-07,71,2025-10-07 12:00:00,2025-10-07 12:10:00,335.3958333333343,803.621250000001,0.0,803.621250000001,0.0,0.0,0.0,3956.2832245370414,4679.542349537042
2025-10-07,73,2025-10-07,72,2025-10-07 12:10:00,2025-10-07 12:20:00,334.3374600000004,779.2663933333337,0.0,779.2663933333337,0.0,0.0,0.0,4679.542349537042,5380.882103537043
2025-10-07,74,2025-10-07,73,2025-10-07 12:20:00,2025-10-07 12:30:00,328.7731233333333,765.05024,0.0,765.05024,0.0,0.0,0.0,5380.882103537043,6069.427319537043
2025-10-07,75,2025-10-07,74,2025-10-07 12:30:00,2025-10-07 12:40:00,336.4679166666664,812.4891666666663,0.0,812.4891666666663,0.0,0.0,0.0,6069.427319537043,6800.667569537043
2025-10-07,76,2025-10-07,75,2025-10-07 12:40:00,2025-10-07 12:50:00,400.0398650000002,833.3333333333333,0.0,833.3333333333333,0.0,0.0,13.240915000000314,6800.667569537043,7550.667569537043
2025-10-07,77,2025-10-07,76,2025-10-07 12:50:00,2025-10-07 13:00:00,0.0,371.67661666666663,0.0,371.67661666666663,0.0,0.0,0.0,7550.667569537043,7885.176524537043
2025-10-07,78,2025-10-07,77,2025-10-07 13:00:00,2025-10-07 13:10:00,0.0,316.2416666666668,0.0,316.2416666666668,0.0,0.0,0.0,7885.176524537043,8169.794024537044
2025-10-07,79,2025-10-07,78,2025-10-07 13:10:00,2025-10-07 13:20:00,0.0,320.4385500000001,0.0,320.4385500000001,0.0,0.0,0.0,8169.794024537044,8458.188719537044
2025-10-07,80,2025-10-07,79,2025-10-07 13:20:00,2025-10-07 13:30:00,0.0,315.7757333333334,0.0,315.7757333333334,0.0,0.0,0.0,8458.188719537044,8742.386879537044
2025-10-07,81,2025-10-07,80,2025-10-07 13:30:00,2025-10-07 13:40:00,0.0,290.23041666666677,0.0,290.23041666666677,0.0,0.0,0.0,8742.386879537044,9003.594254537044
2025-10-07,82,2025-10-07,81,2025-10-07 13:40:00,2025-10-07 13:50:00,0.0,288.91460000000006,0.0,288.91460000000006,0.0,0.0,0.0,9003.594254537044,9263.617394537043
2025-10-07,83,2025-10-07,82,2025-10-07 13:50:00,2025-10-07 14:00:00,0.0,254.61253333333343,0.0,254.61253333333343,0.0,0.0,0.0,9263.617394537043,9492.768674537043
2025-10-07,84,2025-10-07,83,2025-10-07 14:00:00,2025-10-07 14:10:00,0.0,191.47833333333335,0.0,191.47833333333335,0.0,0.0,0.0,9492.768674537043,9665.099174537043
2025-10-07,85,2025-10-07,84,2025-10-07 14:10:00,2025-10-07 14:20:00,0.0,162.2735500000001,0.0,162.2735500000001,0.0,0.0,0.0,9665.099174537043,9811.145369537044
2025-10-07,86,2025-10-07,85,2025-10-07 14:20:00,2025-10-07 14:30:00,0.0,116.07279999999992,0.0,116.07279999999992,0.0,0.0,0.0,9811.145369537044,9915.610889537043
2025-10-07,87,2025-10-07,86,2025-10-07 14:30:00,2025-10-07 14:40:00,0.0,49.20541666666668,0.0,49.20541666666668,0.0,0.0,0.0,9915.610889537043,9959.895764537043
2025-10-07,88,2025-10-07,87,2025-10-07 14:40:00,2025-10-07 14:50:00,0.0,10.356300000000033,0.0,10.356300000000033,0.0,0.0,0.0,9959.895764537043,9969.216434537042
2025-10-07,89,2025-10-07,88,2025-10-07 14:50:00,2025-10-07 15:00:00,0.0,0.0,45.41046666666648,0.0,45.41046666666648,0.0,0.0,9969.216434537042,9918.760360462968
2025-10-07,90,2025-10-07,89,2025-10-07 15:00:00,2025-10-07 15:10:00,69.93083333333288,0.0,37.14541666666696,0.0,37.14541666666696,0.0,0.0,9918.760360462968,9877.487675277782
2025-10-07,91,2025-10-07,90,2025-10-07 15:10:00,2025-10-07 15:20:00,180.12587061728672,56.11237061728684,0.0,56.11237061728684,0.0,0.0,0.0,9877.487675277782,9927.98880883334
2025-10-07,92,2025-10-07,91,2025-10-07 15:20:00,2025-10-07 15:30:00,251.3866149999999,50.61799833333316,0.0,50.61799833333316,0.0,0.0,0.0,9927.98880883334,9973.54500733334
2025-10-07,93,2025-10-07,92,2025-10-07 15:30:00,2025-10-07 15:40:00,302.8454166666663,0.0,14.949583333333521,0.0,14.949583333333521,0.0,0.0,9973.54500733334,9956.93435918519
2025-10-07,94,2025-10-07,93,2025-10-07 15:40:00,2025-10-07 15:50:00,355.87932666666643,6.54492666666647,0.0,6.54492666666647,0.0,0.0,0.0,9956.93435918519,9962.82479318519
2025-10-07,95,2025-10-07,94,2025-10-07 15:50:00,2025-10-07 16:00:00,413.17432333333363,19.632123333333766,0.0,19.632123333333766,0.0,0.0,0.0,9962.82479318519,9980.49370418519
2025-10-07,96,2025-10-07,95,2025-10-07 16:00:00,2025-10-07 16:10:00,481.4874999999997,18.71166666666636,0.0,18.71166666666636,0.0,0.0,0.0,9980.49370418519,9997.33420418519
2025-10-07,97,2025-10-07,96,2025-10-07 16:10:00,2025-10-07 16:20:00,573.3648966666667,100.75526333333323,0.0,100.75526333333323,0.0,0.0,0.0,9997.33420418519,10088.01394118519
2025-10-07,98,2025-10-07,97,2025-10-07 16:20:00,2025-10-07 16:30:00,673.8051150000001,153.7995983333334,0.0,153.7995983333334,0.0,0.0,0.0,10088.01394118519,10226.43357968519
2025-10-07,99,2025-10-07,98,2025-10-07 16:30:00,2025-10-07 16:40:00,682.625416666667,65.37166666666712,0.0,65.37166666666712,0.0,0.0,0.0,10226.43357968519,10285.268079685191
2025-10-07,100,2025-10-07,99,2025-10-07 16:40:00,2025-10-07 16:50:00,744.9333983333333,68.79218166666669,0.0,68.79218166666669,0.0,0.0,0.0,10285.268079685191,10347.181043185192
2025-10-07,101,2025-10-07,100,2025-10-07 16:50:00,2025-10-07 17:00:00,769.7988149999999,39.14519833333327,0.0,39.14519833333327,0.0,0.0,0.0,10347.181043185192,10382.411721685192
2025-10-07,102,2025-10-07,101,2025-10-07 17:00:00,2025-10-07 17:10:00,844.6216666666667,47.27416666666659,0.0,47.27416666666659,0.0,0.0,0.0,10382.411721685192,10424.958471685191
2025-10-07,103,2025-10-07,102,2025-10-07 17:10:00,2025-10-07 17:20:00,932.425505,83.28642166666668,0.0,83.28642166666668,0.0,0.0,0.0,10424.958471685191,10499.916251185192
2025-10-07,104,2025-10-07,103,2025-10-07 17:20:00,2025-10-07 17:30:00,930.068104506179,46.40710450617894,0.0,46.40710450617894,0.0,0.0,0.0,10499.916251185192,10541.682645240753
2025-10-07,105,2025-10-07,104,2025-10-07 17:30:00,2025-10-07 17:40:00,1007.2237500000002,66.07333333333361,0.0,66.07333333333361,0.0,0.0,0.0,10541.682645240753,10601.148645240753
2025-10-07,106,2025-10-07,105,2025-10-07 17:40:00,2025-10-07 17:50:00,1078.4825966666663,46.44307999999978,0.0,46.44307999999978,0.0,0.0,0.0,10601.148645240753,10642.947417240754
2025-10-07,107,2025-10-07,106,2025-10-07 17:50:00,2025-10-07 18:00:00,957.7102916666669,41.53082500000028,0.0,41.53082500000028,0.0,0.0,0.0,10642.947417240754,10680.325159740754
2025-10-07,108,2025-10-07,107,2025-10-07 18:00:00,2025-10-07 18:10:00,714.9649999999998,26.659999999999854,0.0,26.659999999999854,0.0,0.0,0.0,10680.325159740754,10704.319159740755
2025-10-07,109,2025-10-07,108,2025-10-07 18:10:00,2025-10-07 18:20:00,673.5784885000006,2.6747885000005454,0.0,2.6747885000005454,0.0,0.0,0.0,10704.319159740755,10706.726469390755
2025-10-07,110,2025-10-07,109,2025-10-07 18:20:00,2025-10-07 18:30:00,752.8713083333332,37.96997499999986,0.0,37.96997499999986,0.0,0.0,0.0,10706.726469390755,10740.899446890755
2025-10-07,111,2025-10-07,110,2025-10-07 18:30:00,2025-10-07 18:40:00,760.4070970833335,45.69876375000024,0.0,45.69876375000024,0.0,0.0,0.0,10740.899446890755,10782.028334265755
2025-10-07,112,2025-10-07,111,2025-10-07 18:40:00,2025-10-07 18:50:00,720.5439916666667,0.38657499999999345,0.0,0.38657499999999345,0.0,0.0,0.0,10782.028334265755,10782.376251765754
2025-10-07,113,2025-10-07,112,2025-10-07 18:50:00,2025-10-07 19:00:00,714.5104583333332,0.0,5.7751750000002176,0.0,5.7751750000002176,0.0,0.0,10782.376251765754,10775.959390654643
2025-10-07,114,2025-10-07,113,2025-10-07 19:00:00,2025-10-07 19:10:00,0.0,0.0,711.0899999999999,0.0,711.0899999999999,0.0,0.0,10775.959390654643,9985.859390654643
2025-10-07,115,2025-10-07,114,2025-10-07 19:10:00,2025-10-07 19:20:00,3.278616666666835,0.0,703.9673166666664,0.0,703.9673166666664,0.0,0.0,9985.859390654643,9203.673483247236
2025-10-07,116,2025-10-07,115,2025-10-07 19:20:00,2025-10-07 19:30:00,111.89232991048368,0.0,589.4229034228497,0.0,589.4229034228497,0.0,0.0,9203.673483247236,8548.759146110737
2025-10-07,117,2025-10-07,116,2025-10-07 19:30:00,2025-10-07 19:40:00,21.265000000000214,0.0,680.503333333333,0.0,680.503333333333,0.0,0.0,8548.759146110737,7792.644331295923
2025-10-07,118,2025-10-07,117,2025-10-07 19:40:00,2025-10-07 19:50:00,0.0,0.0,724.3626499999999,0.0,724.3626499999999,0.0,0.0,7792.644331295923,6987.796942407034
2025-10-07,119,2025-10-07,118,2025-10-07 19:50:00,2025-10-07 20:00:00,0.0,0.0,729.1451999999999,0.0,729.1451999999999,0.0,0.0,6987.796942407034,6177.635609073701
2025-10-07,120,2025-10-07,119,2025-10-07 20:00:00,2025-10-07 20:10:00,26.616666666666788,0.0,682.7433333333331,0.0,682.7433333333331,0.0,0.0,6177.635609073701,5419.031905369998
2025-10-07,121,2025-10-07,120,2025-10-07 20:10:00,2025-10-07 20:20:00,55.465108333333546,0.0,643.8570916666665,0.0,643.8570916666665,0.0,0.0,5419.031905369998,4703.63513685148
2025-10-07,122,2025-10-07,121,2025-10-07 20:20:00,2025-10-07 20:30:00,692.912975,0.0,14.725658333333286,0.0,14.725658333333286,0.0,0.0,4703.63513685148,4687.273294258887
2025-10-07,123,2025-10-07,122,2025-10-07 20:30:00,2025-10-07 20:40:00,0.0,0.0,723.8933333333332,0.0,723.8933333333332,0.0,0.0,4687.273294258887,3882.9473683329616
2025-10-07,124,2025-10-07,123,2025-10-07 20:40:00,2025-10-07 20:50:00,18.272450000000163,0.0,711.545783333333,0.0,711.545783333333,0.0,0.0,3882.9473683329616,3092.340942407036
2025-10-07,125,2025-10-07,124,2025-10-07 20:50:00,2025-10-07 21:00:00,814.2087416666666,89.83604166666657,0.0,89.83604166666657,0.0,0.0,0.0,3092.340942407036,3173.1933799070357
2025-10-07,126,2025-10-07,125,2025-10-07 21:00:00,2025-10-07 21:10:00,894.5416666666666,175.97333333333336,0.0,175.97333333333336,0.0,0.0,0.0,3173.1933799070357,3331.569379907036
2025-10-07,127,2025-10-07,126,2025-10-07 21:10:00,2025-10-07 21:20:00,839.9531666666667,115.26983333333328,0.0,115.26983333333328,0.0,0.0,0.0,3331.569379907036,3435.312229907036
2025-10-07,128,2025-10-07,127,2025-10-07 21:20:00,2025-10-07 21:30:00,790.2656333333331,59.668683333333206,0.0,59.668683333333206,0.0,0.0,0.0,3435.312229907036,3489.014044907036
2025-10-07,129,2025-10-07,128,2025-10-07 21:30:00,2025-10-07 21:40:00,750.995,10.56333333333339,0.0,10.56333333333339,0.0,0.0,0.0,3489.014044907036,3498.521044907036
2025-10-07,130,2025-10-07,129,2025-10-07 21:40:00,2025-10-07 21:50:00,691.0942666666666,0.0,62.57738333333339,0.0,62.57738333333339,0.0,0.0,3498.521044907036,3428.99061898111
2025-10-07,131,2025-10-07,130,2025-10-07 21:50:00,2025-10-07 22:00:00,786.9998166666664,117.62161666666645,0.0,117.62161666666645,0.0,0.0,0.0,3428.99061898111,3534.8500739811097
2025-10-07,132,2025-10-07,131,2025-10-07 22:00:00,2025-10-07 22:10:00,1321.2575,781.7175,0.0,781.7175,0.0,0.0,0.0,3534.8500739811097,4238.39582398111
2025-10-07,133,2025-10-07,132,2025-10-07 22:10:00,2025-10-07 22:20:00,1261.0259999999998,731.6452833333333,0.0,731.6452833333333,0.0,0.0,0.0,4238.39582398111,4896.87657898111
2025-10-07,134,2025-10-07,133,2025-10-07 22:20:00,2025-10-07 22:30:00,578.6397833333333,30.35063333333335,0.0,30.35063333333335,0.0,0.0,0.0,4896.87657898111,4924.192148981109
2025-10-07,135,2025-10-07,134,2025-10-07 22:30:00,2025-10-07 22:40:00,1358.44,819.8850000000001,0.0,819.8850000000001,0.0,0.0,0.0,4924.192148981109,5662.088648981109
2025-10-07,136,2025-10-07,135,2025-10-07 22:40:00,2025-10-07 22:50:00,1314.4848166666666,779.1457333333333,0.0,779.1457333333333,0.0,0.0,0.0,5662.088648981109,6363.319808981109
2025-10-07,137,2025-10-07,136,2025-10-07 22:50:00,2025-10-07 23:00:00,607.5471249999998,58.03945833333319,0.0,58.03945833333319,0.0,0.0,0.0,6363.319808981109,6415.555321481109
2025-10-07,138,2025-10-07,137,2025-10-07 23:00:00,2025-10-07 23:10:00,615.3766666666666,42.07999999999993,0.0,42.07999999999993,0.0,0.0,0.0,6415.555321481109,6453.427321481109
2025-10-07,139,2025-10-07,138,2025-10-07 23:10:00,2025-10-07 23:20:00,614.9098416666667,29.40877499999999,0.0,29.40877499999999,0.0,0.0,0.0,6453.427321481109,6479.895218981109
2025-10-07,140,2025-10-07,139,2025-10-07 23:20:00,2025-10-07 23:30:00,616.2797416666667,56.837625000000116,0.0,56.837625000000116,0.0,0.0,0.0,6479.895218981109,6531.049081481109
2025-10-07,141,2025-10-07,140,2025-10-07 23:30:00,2025-10-07 23:40:00,660.105,138.14666666666676,0.0,138.14666666666676,0.0,0.0,0.0,6531.049081481109,6655.3810814811095
2025-10-07,142,2025-10-07,141,2025-10-07 23:40:00,2025-10-07 23:50:00,640.1308,107.62256666666678,0.0,107.62256666666678,0.0,0.0,0.0,6655.3810814811095,6752.2413914811095
2025-10-07,143,2025-10-07,142,2025-10-07 23:50:00,2025-10-08 00:00:00,642.0323249999999,79.33334166666657,0.0,79.33334166666657,0.0,0.0,0.0,6752.2413914811095,6823.64139898111
2025-10-08,0,2025-10-07,143,2025-10-08 00:00:00,2025-10-08 00:10:00,583.3758333333333,5.709166666666647,0.0,5.709166666666647,0.0,0.0,0.0,6823.64139898111,6828.77964898111
2025-10-08,1,2025-10-08,0,2025-10-08 00:10:00,2025-10-08 00:20:00,1339.948475,770.3265583333333,0.0,770.3265583333333,0.0,0.0,0.0,6828.77964898111,7522.0735514811095
2025-10-08,2,2025-10-08,1,2025-10-08 00:20:00,2025-10-08 00:30:00,1342.36775,770.1275166666666,0.0,770.1275166666666,0.0,0.0,0.0,7522.0735514811095,8215.18831648111
2025-10-08,3,2025-10-08,2,2025-10-08 00:30:00,2025-10-08 00:40:00,1036.6729595683082,463.22962623497494,0.0,463.22962623497494,0.0,0.0,0.0,8215.18831648111,8632.094980092586
2025-10-08,4,2025-10-08,3,2025-10-08 00:40:00,2025-10-08 00:50:00,573.4321583333332,35.572774999999865,0.0,35.572774999999865,0.0,0.0,0.0,8632.094980092586,8664.110477592587
2025-10-08,5,2025-10-08,4,2025-10-08 00:50:00,2025-10-08 01:00:00,544.0065166666666,0.0,10.59985000000006,0.0,10.59985000000006,0.0,0.0,8664.110477592587,8652.332866481476
2025-10-08,6,2025-10-08,5,2025-10-08 01:00:00,2025-10-08 01:10:00,559.4041666666667,0.0,46.15583333333325,0.0,46.15583333333325,0.0,0.0,8652.332866481476,8601.048607222217
2025-10-08,7,2025-10-08,6,2025-10-08 01:10:00,2025-10-08 01:20:00,621.0599333333334,41.39885000000015,0.0,41.39885000000015,0.0,0.0,0.0,8601.048607222217,8638.307572222218
2025-10-08,8,2025-10-08,7,2025-10-08 01:20:00,2025-10-08 01:30:00,615.5031166666668,68.3847166666668,0.0,68.3847166666668,0.0,0.0,0.0,8638.307572222218,8699.853817222218
2025-10-08,9,2025-10-08,8,2025-10-08 01:30:00,2025-10-08 01:40:00,558.3200000000002,0.0,0.459999999999809,0.0,0.459999999999809,0.0,0.0,8699.853817222218,8699.342706111107
2025-10-08,10,2025-10-08,9,2025-10-08 01:40:00,2025-10-08 01:50:00,596.1460583333334,6.000291666666726,0.0,6.000291666666726,0.0,0.0,0.0,8699.342706111107,8704.742968611106
2025-10-08,11,2025-10-08,10,2025-10-08 01:50:00,2025-10-08 02:00:00,592.0807166666666,8.177799999999934,0.0,8.177799999999934,0.0,0.0,0.0,8704.742968611106,8712.102988611106
2025-10-08,12,2025-10-08,11,2025-10-08 02:00:00,2025-10-08 02:10:00,600.5516666666667,39.74000000000012,0.0,39.74000000000012,0.0,0.0,0.0,8712.102988611106,8747.868988611106
2025-10-08,13,2025-10-08,12,2025-10-08 02:10:00,2025-10-08 02:20:00,627.0558416666668,35.61329166666678,0.0,35.61329166666678,0.0,0.0,0.0,8747.868988611106,8779.920951111106
2025-10-08,14,2025-10-08,13,2025-10-08 02:20:00,2025-10-08 02:30:00,669.6995083333331,62.40509166666652,0.0,62.40509166666652,0.0,0.0,0.0,8779.920951111106,8836.085533611105
2025-10-08,15,2025-10-08,14,2025-10-08 02:30:00,2025-10-08 02:40:00,609.4099999999999,16.951666666666597,0.0,16.951666666666597,0.0,0.0,0.0,8836.085533611105,8851.342033611105
2025-10-08,16,2025-10-08,15,2025-10-08 02:40:00,2025-10-08 02:50:00,625.3995333333332,23.929483333333337,0.0,23.929483333333337,0.0,0.0,0.0,8851.342033611105,8872.878568611104
2025-10-08,17,2025-10-08,16,2025-10-08 02:50:00,2025-10-08 03:00:00,614.2722083333333,0.0,3.719325000000026,0.0,3.719325000000026,0.0,0.0,8872.878568611104,8868.74598527777
2025-10-08,18,2025-10-08,17,2025-10-08 03:00:00,2025-10-08 03:10:00,651.9208333333333,32.44083333333333,0.0,32.44083333333333,0.0,0.0,0.0,8868.74598527777,8897.94273527777
2025-10-08,19,2025-10-08,18,2025-10-08 03:10:00,2025-10-08 03:20:00,648.5054666666666,43.40829999999994,0.0,43.40829999999994,0.0,0.0,0.0,8897.94273527777,8937.01020527777
2025-10-08,20,2025-10-08,19,2025-10-08 03:20:00,2025-10-08 03:30:00,643.0934083333334,34.31775833333347,0.0,34.31775833333347,0.0,0.0,0.0,8937.01020527777,8967.89618777777
2025-10-08,21,2025-10-08,20,2025-10-08 03:30:00,2025-10-08 03:40:00,615.4208333333332,0.0,9.552500000000123,0.0,9.552500000000123,0.0,0.0,8967.89618777777,8957.28229888888
2025-10-08,22,2025-10-08,21,2025-10-08 03:40:00,2025-10-08 03:50:00,645.9433333333333,29.14625000000001,0.0,29.14625000000001,0.0,0.0,0.0,8957.28229888888,8983.51392388888
2025-10-08,23,2025-10-08,22,2025-10-08 03:50:00,2025-10-08 04:00:00,653.8713333333332,41.63811666666652,0.0,41.63811666666652,0.0,0.0,0.0,8983.51392388888,9020.98822888888
2025-10-08,24,2025-10-08,23,2025-10-08 04:00:00,2025-10-08 04:10:00,618.6816666666666,4.476666666666688,0.0,4.476666666666688,0.0,0.0,0.0,9020.98822888888,9025.01722888888
2025-10-08,25,2025-10-08,24,2025-10-08 04:10:00,2025-10-08 04:20:00,643.9291999999999,46.34434999999996,0.0,46.34434999999996,0.0,0.0,0.0,9025.01722888888,9066.72714388888
2025-10-08,26,2025-10-08,25,2025-10-08 04:20:00,2025-10-08 04:30:00,654.3520583333334,63.61495833333345,0.0,63.61495833333345,0.0,0.0,0.0,9066.72714388888,9123.980606388881
2025-10-08,27,2025-10-08,26,2025-10-08 04:30:00,2025-10-08 04:40:00,647.6299999999999,46.979999999999905,0.0,46.979999999999905,0.0,0.0,0.0,9123.980606388881,9166.26260638888
2025-10-08,28,2025-10-08,27,2025-10-08 04:40:00,2025-10-08 04:50:00,645.9156499999999,39.44778333333329,0.0,39.44778333333329,0.0,0.0,0.0,9166.26260638888,9201.76561138888
2025-10-08,29,2025-10-08,28,2025-10-08 04:50:00,2025-10-08 05:00:00,608.7499916666667,0.0,7.104974999999968,0.0,7.104974999999968,0.0,0.0,9201.76561138888,9193.871194722215
2025-10-08,30,2025-10-08,29,2025-10-08 05:00:00,2025-10-08 05:10:00,590.6916666666666,0.0,31.796666666666624,0.0,31.796666666666624,0.0,0.0,9193.871194722215,9158.541565092584
2025-10-08,31,2025-10-08,30,2025-10-08 05:10:00,2025-10-08 05:20:00,604.4767416666666,0.0,5.352808333333314,0.0,5.352808333333314,0.0,0.0,9158.541565092584,9152.59400027777
2025-10-08,32,2025-10-08,31,2025-10-08 05:20:00,2025-10-08 05:30:00,628.4180116666666,23.817345000000046,0.0,23.817345000000046,0.0,0.0,0.0,9152.59400027777,9174.02961077777
2025-10-08,33,2025-10-08,32,2025-10-08 05:30:00,2025-10-08 05:40:00,617.9191666666666,18.69083333333333,0.0,18.69083333333333,0.0,0.0,0.0,9174.02961077777,9190.85136077777
2025-10-08,34,2025-10-08,33,2025-10-08 05:40:00,2025-10-08 05:50:00,1369.6075666666666,792.2872666666666,0.0,792.2872666666666,0.0,0.0,0.0,9190.85136077777,9903.90990077777
2025-10-08,35,2025-10-08,34,2025-10-08 05:50:00,2025-10-08 06:00:00,648.6556083333332,0.0,12.392758333333404,0.0,12.392758333333404,0.0,0.0,9903.90990077777,9890.140169296288
2025-10-08,36,2025-10-08,35,2025-10-08 06:00:00,2025-10-08 06:10:00,0.0,0.0,804.6166666666666,0.0,804.6166666666666,0.0,0.0,9890.140169296288,8996.12165077777
2025-10-08,37,2025-10-08,36,2025-10-08 06:10:00,2025-10-08 06:20:00,12.574208333333218,0.0,809.0935083333334,0.0,809.0935083333334,0.0,0.0,8996.12165077777,8097.128863740732
2025-10-08,38,2025-10-08,37,2025-10-08 06:20:00,2025-10-08 06:30:00,0.0,0.0,790.8874666666666,0.0,790.8874666666666,0.0,0.0,8097.128863740732,7218.365011888881
2025-10-08,39,2025-10-08,38,2025-10-08 06:30:00,2025-10-08 06:40:00,0.0,0.0,760.2583333333334,0.0,760.2583333333334,0.0,0.0,7218.365011888881,6373.633530407399
2025-10-08,40,2025-10-08,39,2025-10-08 06:40:00,2025-10-08 06:50:00,0.0,0.0,722.1959666666665,0.0,722.1959666666665,0.0,0.0,6373.633530407399,5571.193567444437
2025-10-08,41,2025-10-08,40,2025-10-08 06:50:00,2025-10-08 07:00:00,263.2820616666664,0.0,410.39642166666704,0.0,410.39642166666704,0.0,0.0,5571.193567444437,5115.197543370362
2025-10-08,42,2025-10-08,41,2025-10-08 07:00:00,2025-10-08 07:10:00,578.4841666666666,0.0,39.22249999999997,0.0,39.22249999999997,0.0,0.0,5115.197543370362,5071.616987814807
2025-10-08,43,2025-10-08,42,2025-10-08 07:10:00,2025-10-08 07:20:00,507.79145833333337,0.0,51.94257499999992,0.0,51.94257499999992,0.0,0.0,5071.616987814807,5013.903015592585
2025-10-08,44,2025-10-08,43,2025-10-08 07:20:00,2025-10-08 07:30:00,417.9698233333332,0.0,83.85664333333341,0.0,83.85664333333341,0.0,0.0,5013.903015592585,4920.728967444436
2025-10-08,45,2025-10-08,44,2025-10-08 07:30:00,2025-10-08 07:40:00,377.7075000000002,0.0,52.62666666666644,0.0,52.62666666666644,0.0,0.0,4920.728967444436,4862.254893370363
2025-10-08,46,2025-10-08,45,2025-10-08 07:40:00,2025-10-08 07:50:00,352.3648033333336,0.0,0.08411333333299353,0.0,0.08411333333299353,0.0,0.0,4862.254893370363,4862.161434111104
2025-10-08,47,2025-10-08,46,2025-10-08 07:50:00,2025-10-08 08:00:00,0.0,0.0,407.8864833333334,0.0,407.8864833333334,0.0,0.0,4862.161434111104,4408.9542304074
2025-10-08,48,2025-10-08,47,2025-10-08 08:00:00,2025-10-08 08:10:00,0.0,0.0,538.0758333333333,0.0,538.0758333333333,0.0,0.0,4408.9542304074,3811.092193370363
2025-10-08,49,2025-10-08,48,2025-10-08 08:10:00,2025-10-08 08:20:00,0.0,0.0,521.0219166666667,0.0,521.0219166666667,0.0,0.0,3811.092193370363,3232.1789526296225
2025-10-08,50,2025-10-08,49,2025-10-08 08:20:00,2025-10-08 08:30:00,0.0,0.0,406.0997500000001,0.0,406.0997500000001,0.0,0.0,3232.1789526296225,2780.957008185178
2025-10-08,51,2025-10-08,50,2025-10-08 08:30:00,2025-10-08 08:40:00,0.0,0.0,284.46708333333333,0.0,284.46708333333333,0.0,0.0,2780.957008185178,2464.882471148141
2025-10-08,52,2025-10-08,51,2025-10-08 08:40:00,2025-10-08 08:50:00,0.0,0.0,206.95906666666667,0.0,206.95906666666667,0.0,0.0,2464.882471148141,2234.9279526296227
2025-10-08,53,2025-10-08,52,2025-10-08 08:50:00,2025-10-08 09:00:00,0.0,0.0,176.14729999999986,0.0,176.14729999999986,0.0,0.0,2234.9279526296227,2039.2087304074007
2025-10-08,54,2025-10-08,53,2025-10-08 09:00:00,2025-10-08 09:10:00,0.0,0.0,151.2016666666666,0.0,151.2016666666666,0.0,0.0,2039.2087304074007,1871.2068785555489
2025-10-08,55,2025-10-08,54,2025-10-08 09:10:00,2025-10-08 09:20:00,0.0,0.0,82.25023333333343,0.0,82.25023333333343,0.0,0.0,1871.2068785555489,1779.8177304074006
2025-10-08,56,2025-10-08,55,2025-10-08 09:20:00,2025-10-08 09:30:00,0.0,0.0,8.410083333333205,0.0,8.410083333333205,0.0,0.0,1779.8177304074006,1770.4731933703638
2025-10-08,57,2025-10-08,56,2025-10-08 09:30:00,2025-10-08 09:40:00,0.0,41.45708333333346,0.0,41.45708333333346,0.0,0.0,0.0,1770.4731933703638,1807.784568370364
